context_id,date,sleeve,steel_type,alloy_type,workpiece_slice_geometry,num_crystallizer,num_stream,RUL_BIN,cast_in_row_BIN,steel_weighttonn_BIN,steel_temperature_grab1Celsius_BIN,resistance_tonn_BIN,swing_frequency_amount_minute_BIN,crystallizer_movementmm_BIN,alloy_speed_meter_minute_BIN,water_consumption_BIN,water_temperature_deltaCelsius_BIN,temperature_measurement1_Celsius_BIN,temperature_measurement2_Celsius_BIN,num_crystallizer_BIN,num_stream_BIN,n_measurements
K_001,2020-01-05,30012261,St3sp,open,150x150,22,4,Medium,Low,High,High,Low,Medium,Medium,High,High,High,Low,Low,High,Medium,22
K_001,2020-01-05,30013346,St3sp,open,150x150,2,1,Low,Low,High,High,Low,Medium,Medium,High,High,High,Low,Low,Low,Low,20
K_001,2020-01-05,30013350,St3sp,open,150x150,5,2,Medium,Low,High,High,Low,Medium,Medium,High,High,High,Low,Low,Low,Low,22
K_002,2020-01-06,30012261,Arm500,open,180x180,22,4,Critical,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,High,Medium,4
K_002,2020-01-06,30013346,Arm500,open,180x180,2,1,Critical,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,Low,Low,4
K_002,2020-01-06,30013350,Arm500,open,180x180,5,2,Critical,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,Low,Low,4
K_002,2020-01-06,30013863,Arm500,open,180x180,13,3,Healthy,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,Medium,Medium,4
K_002,2020-01-06,30013864,Arm500,open,180x180,15,4,Healthy,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,Medium,Medium,4
K_002,2020-01-06,30013865,Arm500,open,180x180,10,1,Healthy,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,Medium,Low,4
K_002,2020-01-06,30013866,Arm500,open,180x180,17,5,Healthy,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,High,High,4
K_002,2020-01-06,30013868,Arm500,open,180x180,12,2,Healthy,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,Medium,Low,4
K_002,2020-01-06,30013870,Arm500,open,180x180,18,6,Healthy,Low,Medium,High,Low,Medium,High,Medium,High,High,Low,Low,High,High,4
K_003,2020-01-07,30013863,Arm500,open,180x180,13,3,Healthy,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Medium,Medium,30
K_003,2020-01-07,30013864,Arm500,open,180x180,15,4,Healthy,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Medium,Medium,30
K_003,2020-01-07,30013865,Arm500,open,180x180,10,1,Healthy,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Medium,Low,30
K_003,2020-01-07,30013866,Arm500,open,180x180,17,5,Healthy,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,High,30
K_003,2020-01-07,30013868,Arm500,open,180x180,12,2,Healthy,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Medium,Low,30
K_003,2020-01-07,30013870,Arm500,open,180x180,18,6,Healthy,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,High,30
K_004,2020-01-08,30013863,Arm500,open,180x180,13,3,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,31
K_004,2020-01-08,30013864,Arm500,open,180x180,15,4,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,19
K_004,2020-01-08,30013865,Arm500,open,180x180,10,1,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Low,31
K_004,2020-01-08,30013866,Arm500,open,180x180,17,5,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,31
K_004,2020-01-08,30013868,Arm500,open,180x180,12,2,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Low,31
K_004,2020-01-08,30013870,Arm500,open,180x180,18,6,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,31
K_005,2020-01-09,30013863,Arm500,open,180x180,13,3,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,29
K_005,2020-01-09,30013864,Arm500,open,180x180,15,4,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,29
K_005,2020-01-09,30013865,Arm500,open,180x180,10,1,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Low,29
K_005,2020-01-09,30013866,Arm500,open,180x180,17,5,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,29
K_005,2020-01-09,30013868,Arm500,open,180x180,12,2,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Low,29
K_005,2020-01-09,30013870,Arm500,open,180x180,18,6,Low,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,29
K_006,2020-01-10,30013356,Arm500,open,180x180,14,6,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,32
K_006,2020-01-10,30013358,Arm500,open,180x180,11,5,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,32
K_006,2020-01-10,30013863,Arm500,open,180x180,13,3,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,32
K_006,2020-01-10,30013864,Arm500,open,180x180,15,4,Critical,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Medium,19
K_006,2020-01-10,30013865,Arm500,open,180x180,10,1,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Low,32
K_006,2020-01-10,30013866,Arm500,open,180x180,17,5,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,32
K_006,2020-01-10,30013868,Arm500,open,180x180,12,2,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Low,32
K_006,2020-01-10,30013870,Arm500,open,180x180,18,6,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,32
K_007,2020-02-05,30012909,Arm500,open,180x180,23,5,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,High,High,14
K_007,2020-02-05,30013347,Arm500,open,180x180,1,6,Critical,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,Low,High,16
K_007,2020-02-05,30013349,Arm500,open,180x180,20,4,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,High,Medium,16
K_007,2020-02-05,30013351,Arm500,open,180x180,19,1,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,High,Low,17
K_007,2020-02-05,30013352,Arm500,open,180x180,3,2,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,Low,Low,14
K_007,2020-02-05,30013353,Arm500,open,180x180,4,3,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,Low,Medium,17
K_008,2020-02-07,30012903,Arm500,open,180x180,22,1,Healthy,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,20
K_008,2020-02-07,30012904,Arm500,open,180x180,6,2,Healthy,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,20
K_008,2020-02-07,30012909,Arm500,open,180x180,23,5,Healthy,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,20
K_008,2020-02-07,30012910,Arm500,open,180x180,21,3,Healthy,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,18
K_008,2020-02-07,30013349,Arm500,open,180x180,20,4,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,20
K_008,2020-02-07,30013351,Arm500,open,180x180,19,1,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,20
K_008,2020-02-07,30013353,Arm500,open,180x180,4,6,Medium,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,20
K_009,2020-02-08,30012903,Arm500,open,180x180,22,1,Healthy,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,33
K_009,2020-02-08,30012904,Arm500,open,180x180,6,2,Healthy,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,32
K_009,2020-02-08,30012909,Arm500,open,180x180,23,5,Healthy,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,34
K_009,2020-02-08,30012910,Arm500,open,180x180,21,3,Low,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,34
K_009,2020-02-08,30013349,Arm500,open,180x180,20,4,Low,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,34
K_009,2020-02-08,30013353,Arm500,open,180x180,4,6,Low,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,34
K_010,2020-02-09,30012088,Arm500,open,180x180,1,4,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,14
K_010,2020-02-09,30012903,Arm500,open,180x180,22,1,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,14
K_010,2020-02-09,30012904,Arm500,open,180x180,6,2,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,14
K_010,2020-02-09,30012909,Arm500,open,180x180,23,5,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,14
K_010,2020-02-09,30012910,Arm500,open,180x180,21,3,Critical,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,14
K_010,2020-02-09,30013349,Arm500,open,180x180,20,4,Critical,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,14
K_010,2020-02-09,30013352,Arm500,open,180x180,3,5,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,14
K_010,2020-02-09,30013353,Arm500,open,180x180,4,6,Critical,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,14
K_011,2020-02-10,30012088,Arm500,open,180x180,1,4,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,3
K_011,2020-02-10,30012903,Arm500,open,180x180,22,1,Medium,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,3
K_011,2020-02-10,30012904,Arm500,open,180x180,6,2,Medium,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,3
K_011,2020-02-10,30012910,Arm500,open,180x180,21,3,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,3
K_011,2020-02-10,30013352,Arm500,open,180x180,3,5,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,3
K_011,2020-02-10,30013353,Arm500,open,180x180,4,6,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,3
K_012,2020-03-05,30011717,Arm500,open,180x180,1,3,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,Low,Medium,31
K_012,2020-03-05,30012903,Arm500,open,180x180,22,2,Low,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,High,Low,31
K_012,2020-03-05,30012904,Arm500,open,180x180,6,4,Low,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,Low,Medium,26
K_012,2020-03-05,30012905,Arm500,open,180x180,5,5,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,Low,High,31
K_012,2020-03-05,30012907,Arm500,open,180x180,4,6,Critical,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,Low,High,31
K_012,2020-03-05,30012909,Arm500,open,180x180,23,3,Medium,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,High,Medium,31
K_012,2020-03-05,30012912,Arm500,open,180x180,2,1,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,Low,Low,31
K_012,2020-03-05,30012913,Arm500,open,180x180,24,6,Healthy,Low,High,High,Low,Medium,Low,Medium,High,High,Low,Low,High,High,31
K_013,2020-03-07,30012903,Arm500,open,180x180,22,2,Low,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,Low,32
K_013,2020-03-07,30012904,Arm500,open,180x180,6,4,Low,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Low,Medium,32
K_013,2020-03-07,30012905,Arm500,open,180x180,5,5,Medium,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Low,High,32
K_013,2020-03-07,30012909,Arm500,open,180x180,23,3,Low,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,Medium,32
K_013,2020-03-07,30012912,Arm500,open,180x180,2,1,Low,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Low,Low,32
K_013,2020-03-07,30012913,Arm500,open,180x180,24,6,Medium,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,High,32
K_014,2020-03-08,30011717,Arm500,open,180x180,1,4,Low,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,34
K_014,2020-03-08,30012903,Arm500,open,180x180,22,2,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,34
K_014,2020-03-08,30012904,Arm500,open,180x180,6,4,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,34
K_014,2020-03-08,30012905,Arm500,open,180x180,5,5,Low,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,34
K_014,2020-03-08,30012909,Arm500,open,180x180,23,3,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,32
K_014,2020-03-08,30012912,Arm500,open,180x180,2,1,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,34
K_014,2020-03-08,30012913,Arm500,open,180x180,24,6,Low,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,34
K_014,2020-03-08,30014079,Arm500,open,180x180,19,2,Medium,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,34
K_014,2020-03-08,30014080,Arm500,open,180x180,3,1,Medium,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,34
K_015,2020-03-09,30011717,Arm500,open,180x180,1,4,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,33
K_015,2020-03-09,30012905,Arm500,open,180x180,5,5,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,33
K_015,2020-03-09,30012909,Arm500,open,180x180,23,3,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,33
K_015,2020-03-09,30012913,Arm500,open,180x180,24,6,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,33
K_015,2020-03-09,30014079,Arm500,open,180x180,19,2,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,33
K_015,2020-03-09,30014080,Arm500,open,180x180,3,1,Critical,Low,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,33
K_016,2020-04-07,30014077,Arm500,open,180x180,21,1,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,33
K_016,2020-04-07,30014082,Arm500,open,180x180,22,6,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,33
K_016,2020-04-07,30014083,Arm500,open,180x180,23,4,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,33
K_016,2020-04-07,30014084,Arm500,open,180x180,19,5,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,High,33
K_016,2020-04-07,30014085,Arm500,open,180x180,2,3,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,33
K_017,2020-04-08,30012264,Arm500,open,180x180,20,2,Critical,Low,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,1
K_017,2020-04-08,30014077,Arm500,open,180x180,21,1,Low,High,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,22
K_017,2020-04-08,30014082,Arm500,open,180x180,22,6,Low,High,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,22
K_017,2020-04-08,30014083,Arm500,open,180x180,23,4,Low,High,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,22
K_017,2020-04-08,30014084,Arm500,open,180x180,19,5,Low,High,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,22
K_017,2020-04-08,30014085,Arm500,open,180x180,2,3,Low,High,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,22
K_018,2020-04-09,30014077,Arm500,open,180x180,21,1,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,31
K_018,2020-04-09,30014082,Arm500,open,180x180,22,6,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,31
K_018,2020-04-09,30014083,Arm500,open,180x180,23,4,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,31
K_018,2020-04-09,30014084,Arm500,open,180x180,19,5,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,High,High,31
K_018,2020-04-09,30014085,Arm500,open,180x180,2,3,Critical,Medium,Medium,High,Low,High,Low,Medium,High,High,Low,Low,Low,Medium,31
K_019,2020-05-05,30014183,St3sp,open,150x150,19,4,Healthy,Low,High,High,Low,Medium,High,High,High,High,Low,Low,High,Medium,32
K_019,2020-05-05,30014184,St3sp,open,150x150,24,1,Healthy,Low,High,High,Low,Medium,High,High,High,High,Low,Low,High,Low,32
K_019,2020-05-05,30014185,St3sp,open,150x150,5,5,Healthy,Low,High,High,Low,Medium,High,High,High,High,Low,Low,Low,High,32
K_019,2020-05-05,30014186,St3sp,open,150x150,2,2,Healthy,Low,High,High,Low,Medium,High,High,High,High,Low,Low,Low,Low,32
K_019,2020-05-05,30014187,St3sp,open,150x150,22,3,Healthy,Low,High,High,Low,Medium,High,High,High,High,Low,Low,High,Medium,32
K_020,2020-05-07,30014183,Arm500,open,180x180,19,4,Medium,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,Medium,33
K_020,2020-05-07,30014184,Arm500,open,180x180,24,1,Medium,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,Low,33
K_020,2020-05-07,30014185,Arm500,open,180x180,5,5,Medium,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Low,High,33
K_020,2020-05-07,30014186,Arm500,open,180x180,2,2,Medium,Low,High,High,Low,High,High,Medium,High,High,Low,Low,Low,Low,33
K_020,2020-05-07,30014187,Arm500,open,180x180,22,3,Healthy,Low,High,High,Low,High,High,Medium,High,High,Low,Low,High,Medium,33
K_020,2020-05-07,30014189,Arm500,open,180x180,20,6,Critical,Low,Medium,High,Low,High,High,Medium,High,High,Low,Low,High,High,1
K_021,2020-05-08,30014183,Arm500,open,180x180,19,4,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,32
K_021,2020-05-08,30014184,Arm500,open,180x180,24,1,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Low,32
K_021,2020-05-08,30014185,Arm500,open,180x180,5,5,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,High,32
K_021,2020-05-08,30014186,Arm500,open,180x180,2,2,Low,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,32
K_021,2020-05-08,30014187,Arm500,open,180x180,22,3,Medium,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,High,Medium,32
K_022,2020-05-09,30013359,Arm500,open,180x180,10,2,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,Low,37
K_022,2020-05-09,30013363,Arm500,open,180x180,16,5,Critical,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Medium,High,37
K_022,2020-05-09,30014134,Arm500,open,180x180,7,1,Healthy,Medium,High,High,Low,High,Low,Medium,High,High,Low,Low,Low,Low,37
