record_type,intent_str,intent_size,lifespan,lifespan_pct,classification,birth_day,last_alive_day,still_alive_at_end,alive_days,avg_extent_size,date,n_births,n_deaths,n_alive,attribute,level,prevalence_pct,n_concepts,context_id,n_objects,n_attributes,density,avg_intent_size,max_intent_size,max_extent_size,Metric,Value
life_track,RUL_BIN=Healthy | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1018 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-05-16,2020-05-16,False,2020-05-16,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Healthy | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-05-17,2020-05-17,False,2020-05-17,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-05-21,2020-05-21,False,2020-05-21,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=High | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=High | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=1015 | steel_weighttonn_BIN=Medium | swing_frequency_amount_minute_BIN=Medium | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-05-30,2020-05-30,False,2020-05-30,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=High | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=St3sp | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Low | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=150x150,23.0,1.0,1.16,Ephemeral,2020-06-05,2020-06-05,False,2020-06-05,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Healthy | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=High | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-07-17,2020-07-17,False,2020-07-17,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=Medium | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-07-23,2020-07-23,False,2020-07-23,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Healthy | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-07-29,2020-07-29,False,2020-07-29,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Healthy | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=High | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Medium | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=St4sp | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Low | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=150x150,23.0,1.0,1.16,Ephemeral,2020-08-05,2020-08-05,False,2020-08-05,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Healthy | RUL_BIN=Low | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=25G2S | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-08-07,2020-08-07,False,2020-08-07,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-08-15,2020-08-15,False,2020-08-15,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Healthy | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-08-20,2020-08-20,False,2020-08-20,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Healthy | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,23.0,1.0,1.16,Ephemeral,2020-08-21,2020-08-21,False,2020-08-21,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Healthy | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=High | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=St4sp | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Low | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=150x150,24.0,1.0,1.16,Ephemeral,2020-05-22,2020-05-22,False,2020-05-22,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Healthy | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=High | alloy_type=open | cast_in_row_BIN=High | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=Low | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=150x150,24.0,1.0,1.16,Ephemeral,2020-05-27,2020-05-27,False,2020-05-27,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Healthy | RUL_BIN=Low | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,24.0,1.0,1.16,Ephemeral,2020-07-27,2020-07-27,False,2020-07-27,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Healthy | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,24.0,1.0,1.16,Ephemeral,2020-08-09,2020-08-09,False,2020-08-09,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Low | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | crystallizer_movementmm_BIN=High | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=High | steel_weighttonn_BIN=Medium | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,24.0,1.0,1.16,Ephemeral,2020-08-24,2020-08-24,False,2020-08-24,1.0,,,,,,,,,,,,,,,,,
life_track,RUL_BIN=Critical | RUL_BIN=Low | RUL_BIN=Medium | alloy_speed_meter_minute_BIN=Medium | alloy_type=open | cast_in_row_BIN=Low | cast_in_row_BIN=Medium | crystallizer_movementmm_BIN=High | crystallizer_movementmm_BIN=Low | num_crystallizer_BIN=High | num_crystallizer_BIN=Low | num_crystallizer_BIN=Medium | num_stream_BIN=High | num_stream_BIN=Low | num_stream_BIN=Medium | resistance_tonn_BIN=Low | steel_temperature_grab1Celsius_BIN=High | steel_type=Arm500 | steel_weighttonn_BIN=Medium | swing_frequency_amount_minute_BIN=High | temperature_measurement1_Celsius_BIN=Low | temperature_measurement2_Celsius_BIN=Low | water_consumption_BIN=High | water_temperature_deltaCelsius_BIN=High | workpiece_slice_geometry=180x180,25.0,1.0,1.16,Ephemeral,2020-07-31,2020-07-31,False,2020-07-31,1.0,,,,,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-01-05,7.0,7.0,7.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-01-06,13.0,13.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-01-07,6.0,6.0,6.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-01-08,6.0,1.0,6.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-01-09,6.0,1.0,6.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-01-10,12.0,10.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-02-05,15.0,1.0,15.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-02-07,18.0,4.0,19.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-02-08,14.0,9.0,14.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-02-09,18.0,5.0,18.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-02-10,13.0,9.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-03-05,12.0,6.0,21.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-03-07,16.0,9.0,16.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-03-08,21.0,21.0,27.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-03-09,12.0,2.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-04-07,7.0,7.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-04-08,12.0,12.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-04-09,1.0,8.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-05,9.0,9.0,9.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-07,14.0,16.0,17.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-08,10.0,5.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-09,18.0,18.0,30.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-13,4.0,3.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-14,6.0,1.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-15,12.0,12.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-16,12.0,12.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-17,9.0,15.0,28.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-18,17.0,11.0,17.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-19,12.0,2.0,26.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-20,1.0,0.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-21,7.0,20.0,28.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-22,20.0,15.0,26.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-23,2.0,14.0,14.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-24,4.0,0.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-25,9.0,1.0,28.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-26,6.0,17.0,17.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-27,20.0,20.0,20.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-28,8.0,7.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-29,3.0,1.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-30,17.0,17.0,17.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-05-31,11.0,12.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-06-05,19.0,19.0,19.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-06-07,2.0,3.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-06-08,11.0,5.0,14.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-06-09,6.0,6.0,6.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-05,14.0,14.0,14.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-07,8.0,1.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-08,3.0,4.0,9.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-09,10.0,10.0,10.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-13,8.0,7.0,15.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-14,23.0,23.0,23.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-15,14.0,12.0,22.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-16,3.0,4.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-17,18.0,16.0,18.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-18,3.0,2.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-19,11.0,12.0,18.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-20,2.0,4.0,18.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-21,0.0,2.0,11.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-22,6.0,5.0,11.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-23,18.0,14.0,18.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-24,4.0,9.0,23.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-25,10.0,14.0,14.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-26,1.0,2.0,16.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-27,10.0,16.0,17.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-28,1.0,6.0,16.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-29,9.0,18.0,18.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-30,2.0,1.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-07-31,21.0,18.0,24.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-05,15.0,15.0,15.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-07,18.0,18.0,18.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-08,1.0,6.0,15.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-09,7.0,5.0,18.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-13,1.0,9.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-14,1.0,1.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-15,1.0,11.0,16.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-16,4.0,0.0,9.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-17,1.0,12.0,12.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-18,7.0,9.0,9.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-19,1.0,4.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-20,3.0,7.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-21,2.0,11.0,13.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-22,5.0,8.0,8.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-23,1.0,4.0,6.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-24,11.0,16.0,17.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-25,1.0,11.0,11.0,,,,,,,,,,,,,
births_deaths,,,,,,,,,,,2020-08-26,7.0,11.0,11.0,,,,,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,alloy_speed_meter_minute_BIN,High,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,alloy_type,open,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,cast_in_row_BIN,Low,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,crystallizer_movementmm_BIN,Medium,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,resistance_tonn_BIN,Low,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,steel_temperature_grab1Celsius_BIN,High,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,steel_type,St3sp,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,steel_weighttonn_BIN,High,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,swing_frequency_amount_minute_BIN,Medium,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,temperature_measurement1_Celsius_BIN,Low,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,temperature_measurement2_Celsius_BIN,Low,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,water_consumption_BIN,High,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,water_temperature_deltaCelsius_BIN,High,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,workpiece_slice_geometry,150x150,100.0,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,num_crystallizer_BIN,Low,57.14,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,num_stream_BIN,Low,57.14,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,RUL_BIN,Medium,57.14,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,num_crystallizer_BIN,High,28.57,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,num_stream_BIN,Medium,28.57,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-05,,,,RUL_BIN,Low,28.57,7.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,alloy_speed_meter_minute_BIN,Medium,100.0,13.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,alloy_type,open,100.0,13.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,cast_in_row_BIN,Low,100.0,13.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,crystallizer_movementmm_BIN,High,100.0,13.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,resistance_tonn_BIN,Low,100.0,13.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,steel_temperature_grab1Celsius_BIN,High,100.0,13.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,steel_type,Arm500,100.0,13.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,steel_weighttonn_BIN,Medium,100.0,13.0,,,,,,,,,
prevalence,,,,,,,,,,,2020-01-06,,,,swing_frequency_amount_minute_BIN,Medium,100.0,13.0,,,,,,,,,
