PC1,PC2,calculated_RUL_tons,RUL_Class
-5.096258175919559,1.1227101349964677,3583,Critical
-5.107234090689112,1.1125923794316428,3583,Critical
1.3406307165670535,-0.5042353159346458,3578,Critical
1.2689468677619633,-0.5703145152891824,3578,Critical
1.303667953666861,-0.5383081206052964,3578,Critical
1.2674690214465467,-0.5716768152063828,3578,Critical
1.303667953666861,-0.5383081206052964,3578,Critical
-6.142165815245751,2.026136302592286,3574,Healthy
-6.145935153600802,2.0226616724663935,3574,Healthy
0.9472995922846352,0.9587878530262064,3571,Low
0.9559674099997747,0.966777971641696,3571,Critical
0.9819062452893815,-0.5553735920763558,3565,Critical
1.0610955607750134,-0.48237574595131866,3565,Critical
1.0754588985596796,-0.469135415295383,3565,Critical
1.0148339895980432,-0.5250203253818814,3565,Critical
1.1291948221959125,0.09333779115027513,3562,Medium
1.0555349766320072,0.025437089659257107,3562,Critical
1.1008334569517397,0.06719387813254324,3562,Critical
1.1291948221959125,0.09333779115027513,3562,Critical
1.0565644875483649,0.02638610757910458,3562,Critical
0.9219731065906054,0.44544734398163555,3561,Low
0.8788996982513875,0.4057416587544713,3561,Low
0.8780528424976095,0.40496101498169357,3561,Low
0.9508658323077369,0.47208107269993377,3561,Low
0.914118934599684,0.4382072556576384,3561,Low
-0.13589701568190032,1.1120548068866678,3558,Critical
-0.06838102558658041,1.1742920143398867,3558,Critical
1.1290721252630709,-0.20434249395068596,3555,Critical
1.0553117255592837,0.2539919734563238,3554,Critical
0.6515352011365418,0.5972418401803142,3550,Low
1.187631753205452,0.024318616405058203,3549,Critical
0.3504600290086141,0.7681539116275815,3547,Low
0.8097399731559218,0.3936612020925124,3546,Critical
-2.150123322705384,6.004861550857348,3542,Critical
-2.1412396397981053,6.013050657101192,3542,Critical
-2.146320774320773,6.008366794464526,3542,Critical
-1.9053221185069202,3.509377653906743,3537,Medium
-4.0018471813561485,-1.8531059141003552,3487,Critical
0.16218628849604536,1.1128039291975569,3486,Critical
0.29683635334674596,1.2369262890692125,3486,Critical
0.29954297075587955,1.2394212877939728,3486,Critical
-3.719047719556134,-2.288954502313869,3483,Critical
1.6188252415627917,-0.6378070526310172,3480,Critical
1.6209008684102868,-0.6358937100506796,3480,Critical
1.7721227380113882,-0.4964952230176092,3480,Critical
1.6374892781754675,-0.6206022761486222,3480,Critical
-0.691899286020456,1.4281838956361799,3471,Low
-0.7155780370966799,1.4063564834796896,3471,Critical
-0.8952683739536503,1.1596722382384401,3469,Medium
0.16216482605112284,0.621233705083219,3460,Critical
0.10237016782848465,0.5661141320288556,3460,Critical
0.16189914581464346,0.6209887972329358,3460,Critical
0.6086479106010146,0.5725678991730261,3453,Critical
0.9317426075797706,0.1377958343511489,3452,Critical
1.003642321577,0.20407402133404068,3452,Critical
0.9672939442236663,0.17056756606717,3452,Critical
0.9315267423876311,0.13759684672279376,3452,Critical
0.9313606922398315,0.1374437793163668,3452,Low
0.9748492259485484,0.17753213305959853,3452,Low
0.5236717610755541,1.0087196785831938,3446,Critical
-1.3351981295908704,2.25868515334315,3444,Medium
-3.0809656363933486,3.4654540336086512,3439,Healthy
-5.283775326480662,0.040575584002997114,3439,Healthy
-3.0847349747484,3.4619794034827582,3439,Healthy
1.6708230348184634,-0.7845515643367357,3436,Critical
0.7346482063039698,0.8127319852474122,3434,Critical
-3.497370112890031,-1.260730288515289,3433,Critical
0.415709957378851,1.8424431424013217,3430,Critical
0.4938788869584284,0.12987336184664408,3429,Critical
1.0842190533714282,0.34176364731809267,3425,Medium
1.0292398494349786,0.29108302905011235,3425,Medium
1.0043987473241576,0.2681841450486329,3425,Critical
1.0938333569290255,0.35062625015021603,3425,Critical
1.0292398494349786,0.29108302905011235,3425,Critical
1.0372766765884796,0.2984914915211792,3425,Critical
1.0842190533714282,0.34176364731809267,3425,Critical
1.5342108487245742,-1.105559168874372,3424,Critical
1.6763165652114773,-0.9745640824541439,3424,Critical
0.6513932879197898,-0.8224852333982003,3422,Critical
-5.230219326675181,0.3283335783331978,3421,Critical
-5.234752495710111,0.32415483813774065,3421,Critical
-5.22640017327579,0.3318541286810189,3421,Critical
-5.2373594830305645,0.3217516798568368,3421,Critical
-4.372782829156384,-1.4877649863467457,3421,Critical
0.8587569540772744,0.646553608884257,3414,Low
0.8674413768071937,0.6545590342403892,3414,Critical
0.7770323824909653,-0.048626858761342005,3411,Critical
0.8562216979765975,0.024370987363695047,3411,Critical
0.8706348508056033,0.03765723824155889,3411,Critical
0.8099601267996271,-0.018273592066867596,3411,Critical
0.8246645465415814,0.34912547993117854,3411,Critical
0.7529806977364913,0.2830462805766419,3411,Critical
0.7877017836413891,0.31505267526052794,3411,Critical
0.7515028514210749,0.2816839806594416,3411,Critical
0.7877017836413891,0.31505267526052794,3411,Critical
0.9010098518640676,0.9234635004231102,3408,Medium
0.8273500063001622,0.8555627989320923,3408,Critical
0.8727149066790146,0.8973808143679491,3408,Critical
0.9010098518640676,0.9234635004231102,3408,Critical
0.8284293322608597,0.8565577370738677,3408,Critical
0.5621766919760115,0.1257970680450831,3401,Critical
0.6296262620122115,0.18797304853573113,3401,Critical
1.0122556131765086,-0.5379974433437376,3392,Critical
0.70297627494142,0.35105365490018475,3391,Critical
0.6594379261883633,0.3109193809350249,3391,Critical
0.6590394058336442,0.31055201915960007,3391,Critical
0.7318690006585515,0.3776873836184831,3391,Critical
0.6951221029504986,0.34381356657618756,3391,Critical
1.371779966332635,-0.26673539240293975,3391,Critical
1.3389569844272802,-0.4594214262106664,3389,Critical
1.474456076848072,-0.40493670407633003,3386,Critical
0.6078094800827294,0.3852055682052029,3384,Critical
-0.07242785794864856,0.8599260984762401,3381,Critical
-2.052881797840132,5.444072107967862,3380,Critical
-2.044114350036313,5.452154067027207,3380,Critical
-2.0491290644998608,5.447531431353112,3380,Critical
-1.7271473414318745,1.8453871877112116,3376,Medium
1.1991130608520746,-0.3471342258733351,3323,Critical
1.333763125702775,-0.2230118660016793,3323,Critical
1.3361210378015296,-0.22083830883041586,3323,Critical
-3.8162917441857487,-2.36657405390381,3319,Critical
2.1547252436939375,-1.3829261576520888,3317,Critical
2.1567842655266527,-1.381028121812394,3317,Critical
2.308072555186874,-1.2415684078167528,3317,Critical
2.173422490336173,-1.3656907676884085,3317,Critical
-3.5937726657874363,-2.5996807202695065,3315,Critical
-0.21952453040909942,0.7869256512374795,3310,Low
-0.24320328148532327,0.7650982390809891,3310,Critical
-1.274724276009216,1.7798587359596927,3299,Medium
0.1697587854531624,0.6018989030834446,3293,Critical
0.11003054728964404,0.5468405569916521,3293,Critical
0.169493105216683,0.6016539952331614,3293,Critical
0.8975242164994651,0.3815061745135511,3292,Critical
0.9694405355114745,0.44779966823708556,3292,Critical
0.8973083513073257,0.381307186885196,3292,Critical
0.8971090911299661,0.3811235059974836,3292,Low
0.940597624838683,0.42121185974071546,3292,Low
0.9330921581581408,0.4142932129702149,3292,Critical
0.42281661782178487,0.6070454063673482,3284,Critical
0.28274342861883367,1.3898130135327806,3283,Critical
-0.701976262858296,1.1668849104670918,3281,Medium
-2.891456911073354,1.535931907467743,3279,Healthy
-2.866981119287692,1.558494043175083,3279,Healthy
-2.895226249428405,1.53245727734185,3279,Healthy
1.2995495509758814,-1.6206050598259905,3273,Critical
1.1218911173300374,0.17091036600971365,3271,Critical
-2.9772499371166994,-2.230067777696839,3267,Critical
0.9715019199830996,0.4648040353903953,3267,Critical
1.0137534195907285,-0.9765048958027785,3265,Critical
1.1014138793985626,0.2996438723551918,3264,Medium
1.0464346754621128,0.2489632540872116,3264,Medium
-4.298099781865239,-1.0250050178156884,3264,Critical
-4.302682765944508,-1.0292296782330737,3264,Critical
-4.294297233480628,-1.0214997742085101,3264,Critical
-4.3052399382206215,-1.0315869162920495,3264,Critical
1.0216433883956317,0.22611029030766022,3264,Critical
1.1110281829561597,0.3085064751873153,3264,Critical
1.0464346754621128,0.2489632540872116,3264,Critical
1.0545213176599537,0.2564176367802065,3264,Critical
1.1014138793985626,0.2996438723551918,3264,Critical
0.14988670084379835,0.2919201988915304,3261,Critical
1.1435990132369942,-0.2981494105740514,3260,Critical
1.285704729723897,-0.1671543241538232,3260,Critical
0.8059174602837021,0.8818848740823576,3260,Low
0.8145852779988416,0.889874992697847,3260,Critical
-3.9063661016776927,-2.0614745915944983,3259,Critical
0.904202433633625,0.7551159943353238,3251,Medium
0.8305425880697196,0.6872152928443058,3251,Critical
0.8759573034929119,0.7290792285020908,3251,Critical
0.904202433633625,0.7551159943353238,3251,Critical
0.831671729074757,0.6882561512080094,3251,Critical
0.8763103274033781,0.7017159431069502,3248,Critical
0.7827576741330798,0.6154777663259774,3248,Critical
0.8619469896187121,0.6884756124510145,3248,Critical
0.8156356033974019,0.6457851127985237,3248,Critical
0.7020326130674485,0.5454226765636931,3245,Critical
0.6303487642623584,0.4793434772091564,3245,Critical
0.6650698501672562,0.5113498718930425,3245,Critical
0.6650698501672562,0.5113498718930425,3245,Critical
0.6288709179469419,0.4779811772919561,3245,Critical
-0.002109626304218194,0.6204092073644559,3235,Critical
0.06530673370242196,0.6825545743738187,3235,Critical
1.0077525644877174,-0.6871631374827825,3232,Critical
0.5911676324931675,1.2339084687675743,3232,Critical
1.7116520578112984,-0.6842036809881568,3231,Critical
1.3958795418554328,0.34155214031069153,3230,Critical
0.7984161265542535,0.4851582300773373,3228,Critical
0.7553925332593755,0.44549846507210117,3228,Critical
0.7544460474169178,0.4446259808554673,3228,Critical
0.827308852271385,0.5117919587956357,3228,Critical
0.7905619545633321,0.4779181417533402,3228,Critical
1.4688183270138184,-0.7084036959761584,3219,Critical
0.8476971102639643,-0.04953107543754506,3218,Critical
-1.789290870023461,4.896476590409411,3215,Critical
-1.7806064472935417,4.904482015765543,3215,Critical
-1.78555474169797,4.899920607054018,3215,Critical
0.23646974838142465,1.1385997568537078,3213,Medium
-4.117279506141693,-1.6740880304458319,3155,Critical
1.9600386633298734,-1.2175509152704997,3151,Critical
1.9621142901773685,-1.2156375726901623,3151,Critical
2.11335276479325,-1.076223778916449,3151,Critical
1.978752514986889,-1.2003002185661766,3151,Critical
1.1344040982210073,-0.3572140895643774,3150,Critical
0.9974293313011123,-0.4834793931260111,3150,Critical
1.132029581107473,-0.35940295347628354,3150,Critical
-0.2817064056728405,0.7285720874127619,3147,Critical
-0.30538515674906436,0.7067446752562715,3147,Critical
-3.846062841954708,-2.2937777586517423,3145,Critical
-1.6413262145271603,2.6862482193434247,3136,Medium
0.6108615434618739,0.8341606427942949,3130,Critical
0.5511333052983556,0.7791022967025024,3130,Critical
0.6106456782697344,0.8339616551659398,3130,Critical
0.49351315757834574,0.7441169904593307,3125,Critical
0.5654128715755753,0.8103951774422224,3125,Critical
0.5290644942222414,0.7768887221753518,3125,Critical
0.4932972923862063,0.7439180028309755,3125,Critical
0.4930980322088467,0.7437343219432632,3125,Low
0.5365699609027836,0.7838073689458522,3125,Low
0.2915369478346152,1.3710625622654007,3120,Critical
0.6061269125439722,0.41739157731842547,3118,Critical
-1.5885021626665965,2.6725627678006316,3117,Medium
0.3325118880502598,0.2305259448533557,3111,Critical
-4.480122303176042,-0.46947135188700595,3110,Critical
-4.484788312329211,-0.47377254600760477,3110,Critical
-4.476336359806211,-0.4659814150204704,3110,Critical
-4.487362089620105,-0.47614509080722334,3110,Critical
1.3178092957379632,0.19044489300673964,3110,Critical
-2.957126478734869,1.1980765753632456,3109,Healthy
-2.981569060490971,1.175545053137191,3109,Medium
-2.985338398846022,1.172070423011298,3109,Medium
-0.02166621959705125,1.4430048237541155,3103,Critical
0.6015635932354241,1.0699838624645024,3103,Low
0.6102812259949034,1.07801990130192,3103,Critical
0.7080508912181716,0.5585147113468293,3101,Critical
0.5015994758698111,0.10817701336762701,3101,Critical
-4.310643783160632,-0.9218848242517569,3100,Critical
1.0994373804739266,-0.24212827926871344,3097,Critical
1.2415929120051694,-0.11108727262655721,3097,Critical
0.8773503988750045,0.3771703142500212,3097,Medium
0.822321379894215,0.3264437757601128,3097,Medium
0.7975799078720738,0.30363673220248955,3097,Critical
0.8868982823734819,0.3859716901195738,3097,Critical
0.822321379894215,0.3264437757601128,3097,Critical
0.8304412321216158,0.3339287719343932,3097,Critical
0.8773503988750045,0.3771703142500212,3097,Critical
-3.51616854276791,-1.5860994399365993,3096,Critical
0.7595832216867939,0.8080800224684944,3094,Critical
0.8050311471395462,0.8499745716075648,3094,Critical
0.8332430672506993,0.8759807239595124,3094,Critical
0.8050311471395462,0.8499745716075648,3094,Critical
0.8332430672506993,0.8759807239595124,3094,Medium
1.0457341199002417,1.0495262115561332,3082,Critical
0.7839661643032588,0.45307973834656995,3082,Critical
0.8630392446854314,0.5259704372871082,3082,Critical
0.8774523975144372,0.539256688164972,3082,Critical
0.816777673508461,0.4833258578565455,3082,Critical
1.4226023068014158,-0.6545995242408982,3079,Critical
1.3509184579963258,-0.720678723595435,3079,Critical
1.3856395439012235,-0.6886723289115488,3079,Critical
1.3494406116809092,-0.7220410235126352,3079,Critical
1.3856395439012235,-0.6886723289115488,3079,Critical
-0.4080422182421067,1.7298688002082174,3078,Critical
-0.34069227829458637,1.7919529402550092,3078,Critical
0.6217086327775233,1.242090642251342,3074,Critical
0.5786850394826454,1.2024308772461059,3074,Critical
0.5776223185367279,1.201451245844973,3074,Critical
0.6506013584946548,1.2687243709696403,3074,Critical
0.6138046457422621,1.2348046337054166,3074,Critical
0.8695965299786476,-0.45262477087792663,3072,Critical
2.2201369153354413,-1.679337396133178,3068,Critical
-0.08183082315933511,1.8905164667002505,3065,Critical
0.9785932940931487,0.7173936846959107,3065,Critical
0.6063634557697258,0.4965389776384495,3055,Critical
-1.5373347154756025,4.377569603700538,3049,Critical
-1.528733317819583,4.385498495353457,3049,Critical
-1.5336317971796714,4.38098300686386,3049,Critical
0.7268540439228149,-0.12907602137543492,3041,Low
-3.92393096903571,-1.9940705506902705,2992,Critical
0.5216122617774723,-0.4679990904713162,2984,Critical
0.5237377036693073,-0.46603982766905067,2984,Critical
0.6749595732704087,-0.32664134063598,2984,Critical
0.5403759284788278,-0.45070247354506504,2984,Critical
-3.561791640635272,-2.3616540575074114,2983,Critical
0.3517825282953855,0.7441093580641636,2981,Critical
0.4863661730869663,0.8681704909732484,2981,Critical
0.48864106011182085,0.8702675144412984,2981,Critical
-0.6309457352129783,0.8497950902229572,2975,Critical
-0.6545746712448621,0.8280135982883948,2975,Critical
-1.063096026774976,1.572011818291209,2970,Medium
1.0603933288059595,-0.06597612487759137,2964,Critical
1.0006650906424412,-0.12103447096938391,2964,Critical
1.0601774636138201,-0.0661751125059465,2964,Critical
1.5430943069019165,-0.8487501032579319,2962,Critical
1.615010625913926,-0.7824566095343973,2962,Critical
1.5786124335162524,-0.8160089850231961,2962,Critical
1.542878441709777,-0.8489490908862869,2962,Critical
1.5426791815324175,-0.8491327717739994,2962,Low
1.5861677152411344,-0.8090444180307675,2962,Low
0.6258510900664027,0.527918280939207,2955,Critical
-5.1249848514888905,1.0962294736845963,2953,Critical
-4.489653005437312,-0.7113237986482287,2953,Critical
-4.49433561960526,-0.7156402995094703,2953,Critical
-4.48588366708226,-0.7078491685223357,2953,Critical
-4.496892791881374,-0.7179975375684461,2953,Critical
0.7295611663374141,0.3368002435229654,2951,Critical
0.6848898317426464,1.0742422387617419,2949,Low
0.6935742544725658,1.082247664117874,2949,Critical
-1.1490002687400636,1.6367221635843088,2948,Medium
-3.6255553798999993,-0.8871600373982684,2945,Medium
-3.6011294031586774,-0.8646438219128565,2945,Medium
-3.6293247182550505,-0.8906346675241614,2945,Medium
1.3018967489057247,-0.2465326857499578,2943,Critical
0.8557417376910537,-1.3833750092593056,2941,Critical
1.0719494846812505,0.2400414545856666,2938,Critical
1.0812575240013893,-1.0076835933804045,2938,Critical
0.3605644397853047,1.3290343664615882,2936,Critical
0.9695312955050702,0.1628374215450515,2936,Critical
0.44999904939017277,1.4114764715631714,2936,Critical
0.3853059118074461,1.3518414100192115,2936,Critical
0.39347557907918673,1.35937232641542,2936,Critical
0.4403349307882356,1.40256794850912,2936,Critical
0.4403349307882356,1.40256794850912,2936,Medium
0.3853059118074461,1.3518414100192115,2936,Medium
-4.469782372019763,-1.2485356454663257,2936,Critical
1.133922354130901,-0.11999050265361189,2931,Critical
1.179386884598433,-0.07808064677389875,2931,Critical
1.2075323846504664,-0.05213572138452201,2931,Critical
1.1350514951359383,-0.11894964428990829,2931,Critical
1.2075323846504664,-0.05213572138452201,2931,Low
0.7765256038478489,0.1329447903774282,2931,Critical
0.9186811353790917,0.26398579701958447,2931,Critical
0.9572412967372207,0.7373378876361117,2925,Critical
1.3298296377928371,-0.1563967570926365,2922,Critical
1.4089193231897896,-0.0834907514114556,2922,Critical
1.4233324760187953,-0.07020450053359187,2922,Critical
1.3625581219241396,-0.12622717128587452,2922,Critical
0.2747975039021651,1.6541103410273925,2921,Critical
0.20311365509707507,1.5880311416728559,2921,Critical
0.23783474100197288,1.6200375363567419,2921,Critical
0.20168562382599847,1.5867147619775837,2921,Critical
0.23783474100197288,1.6200375363567419,2921,Critical
0.9319788237764486,-0.7133320792726424,2909,Critical
-0.24609654205555562,0.8507279492198248,2908,Critical
-0.4838408773015394,2.9904540339025334,2908,Critical
-0.17884623219671517,0.9127202488227606,2908,Critical
0.9796324045722168,0.03525305460516647,2908,Critical
0.936542391218219,-0.004467937362640488,2908,Critical
0.9354464602427416,-0.005478182245058731,2908,Critical
1.0084587102302283,0.06182555636089398,2908,Critical
0.9716619974778358,0.027905819096670382,2908,Critical
1.007646287248835,0.4754176402919655,2908,Critical
0.8365724827165144,0.4842869090205282,2902,Critical
0.41729180961623885,0.9628819047748403,2895,Critical
0.10197641439337862,1.910171652300677,2889,Critical
0.11042836691637853,1.9179627832878117,2889,Critical
0.10561291263018996,1.9135238285014284,2889,Critical
-0.5855655850424568,1.9005148867250063,2866,Low
-3.6583082951867647,-2.3349940350712703,2830,Critical
-3.8676306116100108,-1.764170412928926,2824,Critical
0.8508978335166634,0.35472214782744593,2821,Critical
0.9854814783082442,0.47878328073653087,2821,Critical
0.987656735244419,0.4807884637607246,2821,Critical
0.44946691515529835,-0.6619952638778992,2812,Critical
0.4516421720914732,-0.6599900808537055,2812,Critical
1.3005127720479994,0.9241131230481792,2812,Critical
0.6028640416925747,-0.5205915938206349,2812,Critical
0.4682803969009937,-0.64465272672972,2812,Critical
0.030442905623745572,0.21936108660958303,2811,Critical
0.006813969591861583,0.19757959467502065,2811,Critical
0.31510011833758317,1.7799696352030463,2810,Critical
0.2554050902036246,1.7249419025925392,2810,Critical
0.3149174631750035,1.7798012610559766,2810,Critical
-0.9196144506821337,1.3237667635968553,2803,Medium
-3.964884571104681,0.6708835428740579,2800,Medium
-3.989360362890343,0.6483214071667178,2800,Medium
-3.993096491215834,0.6448773905221102,2800,Medium
0.6043837901360508,0.5737948778731573,2796,Critical
0.6763001091480603,0.6400883715966917,2796,Critical
0.6399019167503865,0.606535996107893,2796,Critical
0.6041679249439112,0.5735958902448022,2796,Critical
0.6039686647665518,0.5734122093570898,2796,Low
0.6474571984752686,0.6135005631003215,2796,Low
0.31152059498462853,1.4793501733320813,2790,Critical
0.5376550379639592,-0.12047603923861731,2787,Critical
0.257383086329694,1.2838630817709844,2785,Critical
-0.3388662714324031,0.583944953997982,2785,Medium
0.26600108900049346,1.2918072801645457,2785,Critical
-4.565313192118266,-0.642000981734013,2780,Critical
1.288943562833898,-0.058144266983566756,2780,Critical
0.7300453406289856,1.0589844549396268,2779,Medium
0.6749499015890762,1.0081966894871477,2779,Medium
0.6502748496260548,0.985450872892095,2779,Critical
0.6509556552320331,0.9860784492584457,2779,Critical
0.7397094592309227,1.0678929779936783,2779,Critical
0.6749499015890762,1.0081966894871477,2779,Critical
0.6832358039642765,1.015834753067855,2779,Critical
0.7300453406289856,1.0589844549396268,2779,Critical
0.8309105508117843,0.7839641781960222,2778,Critical
-4.271955572868537,-2.2979229349537125,2772,Critical
-4.244789768688521,-2.272881107262255,2772,Critical
-4.249522197900809,-2.2772435283454247,2772,Critical
-4.24103703534825,-2.2694217838770046,2772,Critical
-4.252095975191703,-2.2796160731450428,2772,Critical
0.9043519878993087,0.9726232326122842,2771,Critical
0.02001674481770001,0.6113115744342319,2771,Critical
0.6830306036459555,0.6639582592036215,2765,Low
0.6094205731263901,0.5961034779345316,2765,Critical
0.6548684985791423,0.637998027073602,2765,Critical
0.6830306036459555,0.6639582592036215,2765,Critical
0.6105497141314273,0.5971443362982352,2765,Critical
0.6978540019917948,0.2729760252097156,2765,Critical
0.8400095335230376,0.4040170318518719,2765,Critical
1.520147593279611,-0.5229382953111475,2761,Critical
1.5991874636322234,-0.45007820985189456,2761,Critical
1.5524609520414143,-0.4931513780204529,2761,Critical
1.6136504315055693,-0.43674603875210277,2761,Critical
1.5941323659437423,-1.6646070775064525,2749,Critical
1.7199156039286316,-1.444002882991001,2748,Critical
1.6482483601383213,-1.510066775604895,2748,Critical
1.683019261087559,-1.4780144606990808,2748,Critical
1.6468203288672447,-1.5113831553001673,2748,Critical
1.683019261087559,-1.4780144606990808,2748,Critical
-0.7846500741972267,2.1838092010853942,2748,Critical
-0.14541168915081776,1.1032840444984007,2748,Critical
-0.717449579382726,2.245755580466402,2748,Critical
1.133614037016648,0.10842669783306477,2745,Critical
0.6718526488439526,0.9443968533612925,2742,Critical
1.2110346439012163,-0.3255239236896413,2742,Critical
1.1680110506063384,-0.36518368869487744,2742,Critical
1.1668154895421812,-0.3662857740211518,2742,Critical
1.239927369618348,-0.29889019497134295,2742,Critical
1.2030808418216152,-0.33285585245749466,2742,Critical
0.5137303228662733,1.222314807954094,2729,Critical
0.510077219614682,1.2189473250127,2729,Critical
0.5184461470637821,1.2266619222966209,2729,Critical
0.9691944444543631,-0.405204563113322,2725,Critical
0.2833362945825425,0.9136037751604152,2700,Low
-4.30551001341779,-1.3705410291901645,2666,Critical
-0.8658071697659832,2.529600924157381,2657,Critical
-0.9323766740188453,2.468236200920796,2657,Critical
-0.9323766740188453,2.468236200920796,2657,Critical
-0.9323434639892854,2.4682668144020816,2657,Critical
-0.9323766740188453,2.468236200920796,2657,Critical
-3.5079033943486952,-2.762127410969441,2656,Critical
0.5665265448341796,0.37032240100906405,2651,Critical
0.7010769795962005,0.4943529204368636,2651,Critical
0.7031858164732555,0.49629687649848647,2651,Critical
-0.4829029419487506,0.7482318066186584,2642,Critical
-0.5065816930249745,0.7264043944621679,2642,Critical
-0.6486948183633411,1.0237130336724747,2640,Medium
1.615388216046181,-0.9739218718998871,2633,Critical
1.6872879300434105,-0.9076436849169953,2633,Critical
1.650839922601397,-0.9412419806277222,2633,Critical
1.6151723508540416,-0.9741208595282422,2633,Critical
1.614956485661902,-0.9743198471565974,2633,Critical
1.6584450193706188,-0.9342314934133655,2633,Critical
-4.192261339496837,-0.26614179217042305,2632,Medium
-4.216703921252939,-0.28867331439647775,2632,Medium
-4.22047325960799,-0.29214794452237075,2632,Medium
0.4913590562565063,0.28166356999030384,2631,Critical
0.43166402812254784,0.22663583737979667,2631,Critical
0.4911930061087066,0.2815105025838768,2631,Critical
0.7715816539611653,0.7507153173822741,2627,Healthy
0.8072824357380807,0.7836248097640796,2627,Critical
0.8435809980470745,0.8170853448090222,2627,Medium
0.7713823937838058,0.7505316364945618,2627,Critical
1.007846457492594,0.019620268027020507,2624,Critical
1.3261925380054238,0.00820709529713706,2620,Critical
0.7070120246240054,0.7380371253003124,2618,Critical
0.7075932001413039,0.738572861222807,2618,Critical
0.7964466342288733,0.8204792304018956,2618,Critical
0.7316870765870268,0.7607829418953649,2618,Critical
0.7399729789622271,0.7684210054760723,2618,Critical
0.7867659106121563,0.8115554006072014,2618,Critical
0.7867659106121563,0.8115554006072014,2618,Medium
0.7316870765870268,0.7607829418953649,2618,Medium
0.3054351811317358,-0.4990349197387111,2617,Critical
0.6999815158362507,1.1607069142537865,2614,Critical
-3.764641199229505,-2.625284427323005,2612,Critical
-4.008880638408448,-0.9016476279267692,2612,Healthy
0.7450134992031794,0.624483559822254,2612,Critical
0.4451389569527408,0.19457495747968884,2611,Critical
0.5093016358255563,0.7898320797483754,2598,Critical
0.5547661662930885,0.8317419356280885,2598,Critical
0.5829116663451218,0.8576868610174654,2598,Critical
0.5104307768305937,0.790872938112079,2598,Critical
0.5829116663451218,0.8576868610174654,2598,Low
0.4681026118816131,1.390376812012937,2598,Critical
0.5473915574559252,1.4634664985818302,2598,Critical
0.5619209453883907,1.476859896644193,2598,Critical
0.5004159706434165,1.4201637293036316,2598,Critical
-4.050092506410864,-2.421883091598713,2596,Critical
-4.022777257097829,-2.396703503241471,2596,Critical
-4.027559501354458,-2.401111844546569,2596,Critical
-4.019041128772337,-2.3932594865968637,2596,Critical
-4.030133278645351,-2.403484389346187,2596,Critical
1.3525703988556657,-0.9755869630612976,2595,Critical
1.4946761153425685,-0.8445918766410694,2595,Critical
0.5527118335514339,0.1170722258787439,2591,Critical
0.4868807434834762,0.016542303254218977,2586,Critical
-0.7803918316991498,2.0665904671604935,2585,Critical
-0.7132411519289891,2.1284909263195733,2585,Critical
0.4632990335684283,1.0266110004467368,2584,Critical
0.3916151847633382,0.9605318010922,2584,Critical
0.42638608571257575,0.9925841159980142,2584,Critical
0.39023696853660145,0.9592613416188559,2584,Critical
0.42638608571257575,0.9925841159980142,2584,Critical
1.4524527899908113,-0.44750107354532864,2582,Critical
1.4094790117402733,-0.48711491832863674,2582,Critical
1.4082170306169963,-0.488278230617482,2582,Critical
1.481395330752283,-0.4208214246051022,2582,Critical
1.4445488029555502,-0.45478708209125396,2582,Critical
1.1486587212966042,0.07210333357211601,2581,Critical
0.7116721314241146,0.6862122195633191,2579,Critical
0.509942338528813,1.2187637214803817,2569,Critical
0.5182448459187933,1.2264170918017319,2569,Critical
0.5135788367656243,1.222115897681133,2569,Critical
1.7946812523572016,-1.1772537561856242,2568,Critical
-0.03636279024212221,1.28091948011465,2531,Low
-3.7268984553060425,-2.5389101320206477,2498,Critical
0.1886679281829832,0.5024306790342329,2497,Critical
0.12214823897446095,0.441111876019576,2497,Critical
0.12214823897446095,0.441111876019576,2497,Critical
0.12213163395968099,0.4410965692789333,2497,Critical
0.12214823897446095,0.441111876019576,2497,Critical
1.0485980528546042,-0.0289303292219866,2491,Critical
1.1830986725722852,0.09505426998388486,2491,Critical
1.1848089890946212,0.09663086427008291,2491,Critical
-3.5686942439234928,-2.770073887955418,2486,Critical
-0.1991127410775569,0.7343963690974001,2482,Critical
-0.22274167710944087,0.7126148771628378,2482,Critical
-0.9077539947334807,1.4532610621527746,2477,Low
-4.086392959863226,-0.24066494524934265,2470,Medium
-4.061966983121905,-0.2181487297639307,2470,Medium
-4.090145693203498,-0.24412426863459288,2470,Medium
0.08600493424409575,1.5497497330074121,2465,Critical
0.026326511124917257,1.4947373071375476,2465,Critical
0.08583888409629617,1.549596665600985,2465,Critical
1.073389213731421,-0.376558472335648,2464,Critical
1.1452557176990905,-0.31031089883404167,2464,Critical
1.1088575253014168,-0.3438632743228404,2464,Critical
1.0731235334949416,-0.37680338018593124,2464,Critical
1.0729740883619219,-0.37694114085171554,2464,Critical
1.1164626220706388,-0.3368527871084838,2464,Critical
1.1887581060842267,0.404100785619219,2463,Critical
1.4126596826643836,-0.7837439387337007,2461,Critical
1.3966358434017216,-0.7985149434539064,2461,Critical
1.3966856584460614,-0.7984690232319783,2461,Healthy
1.43952659657836,-0.7589776323738119,2461,Low
0.3537535409560808,1.4538604016815173,2460,Critical
0.783324359358253,1.1649805972916687,2460,Critical
0.4330923015747328,1.5269960084723389,2460,Low
0.3780134675496033,1.4762235497605023,2460,Low
0.3533218105718018,1.453462426424807,2460,Critical
0.44270660513232996,1.535858611304462,2460,Critical
