anomaly_label,anomaly_score,is_anomaly,calculated_RUL_tons,RUL_Class
1,0.13000445484221534,0,10704,Low
1,0.1254020156161474,0,10703,Critical
1,0.13825950123365843,0,10700,Critical
1,0.17287735967532386,0,10699,Low
1,0.18048518461412277,0,10699,Low
1,0.17287735967532386,0,10699,Medium
1,0.15899682986722907,0,10697,Critical
1,0.13701972658113815,0,10695,Healthy
1,0.1447811009477285,0,10695,Critical
1,0.05198926860379871,0,10694,Critical
1,0.1454893703256972,0,10687,Critical
1,0.1516199953378261,0,10687,Critical
1,0.14155164951627836,0,10685,Low
1,0.15737095298646903,0,10681,Critical
1,0.167748698182834,0,10681,Healthy
1,0.11382228803357841,0,10679,Critical
1,0.10669834639525166,0,10679,Critical
1,0.1480087508297493,0,10679,Critical
1,0.12991678560055459,0,10676,Critical
1,0.014183706826370601,0,10675,Low
1,0.023918279322529212,0,10675,Low
1,0.01621555258837437,0,10675,Low
1,0.015250093159600464,0,10675,Low
1,0.14975072220590147,0,10664,Critical
1,0.12423033789509164,0,10664,Low
-1,-0.01937796863154806,1,10658,Critical
1,0.16136248220158145,0,10656,Critical
1,0.15631425692600331,0,10656,Low
1,0.15631425692600331,0,10656,Critical
1,0.16030394641448037,0,10656,Low
1,0.128456297279409,0,10650,Critical
1,0.1362772023377477,0,10646,Medium
1,0.055488420763380786,0,10621,Healthy
1,0.11483560114295288,0,10618,Medium
1,0.13071793897103084,0,10614,Medium
1,0.14400328421105701,0,10608,Healthy
1,0.04333005455647154,0,10602,Critical
1,0.19615401171773622,0,10592,Medium
1,0.19147052786776125,0,10592,Medium
1,0.19578617761052175,0,10592,Medium
1,0.19210604095375322,0,10592,Medium
1,0.19666314301183935,0,10592,Medium
1,0.1848682202226582,0,10592,Low
1,0.1447811009477285,0,10590,Low
1,0.1551881789030024,0,10586,Low
1,0.15420723366152644,0,10586,Low
1,0.1551881789030024,0,10586,Low
1,0.16207123606834034,0,10586,Low
1,0.12271003431380179,0,10575,Critical
1,0.17311999545942358,0,10569,Medium
1,0.18434458865704745,0,10569,Low
1,0.18467382020882428,0,10569,Low
1,0.17666779487833534,0,10569,Healthy
1,0.1754842071224641,0,10569,Healthy
1,0.1577731939906386,0,10568,Healthy
1,0.16269247616646948,0,10568,Healthy
1,0.16284102825660757,0,10568,Healthy
1,0.16269247616646948,0,10568,Healthy
1,0.16269247616646948,0,10568,Healthy
1,0.16992161149978918,0,10565,Low
1,0.13739360973237608,0,10562,Low
1,0.12614411464200975,0,10562,Critical
1,0.13739360973237608,0,10562,Critical
1,0.14057015038936038,0,10562,Low
1,0.10165299588219973,0,10562,Critical
1,0.10999518469403347,0,10560,Low
1,0.10999518469403347,0,10560,Low
1,0.114642971698931,0,10560,Critical
1,0.11540173598620268,0,10560,Low
1,0.14995620342630872,0,10556,Critical
1,0.12203576638932223,0,10546,Medium
1,0.18802242979730127,0,10543,Critical
1,0.13263299459330302,0,10535,Low
1,0.128313636518748,0,10534,Critical
1,0.11202424604935973,0,10534,Critical
1,0.11848145867355075,0,10534,Critical
1,0.028242289243244234,0,10533,Low
1,0.01868680070162121,0,10533,Low
1,0.01868680070162121,0,10533,Medium
1,0.10107561111450519,0,10531,Healthy
1,0.1088955741417571,0,10531,Critical
1,0.1486822247251885,0,10531,Critical
1,0.040965004162987095,0,10526,Critical
1,0.1470629123403745,0,10524,Critical
1,0.11226653811955462,0,10522,Critical
1,0.10688564418271917,0,10522,Critical
1,0.1474097550403889,0,10522,Critical
1,0.17647529112434784,0,10519,Low
1,0.16507541323788544,0,10514,Healthy
1,0.037757434686449876,0,10511,Low
1,0.051036317626267036,0,10511,Low
1,0.0410188756594323,0,10511,Low
1,0.041134877375125445,0,10511,Low
1,0.17634099937090897,0,10507,Critical
1,0.15318027772985288,0,10504,Low
1,0.18116892992963263,0,10501,Critical
1,0.15470894551230807,0,10493,Critical
1,0.15705573637812936,0,10493,Low
1,0.16210862793762948,0,10493,Critical
1,0.15729532330584328,0,10493,Critical
1,0.10572783412201986,0,10491,Critical
1,0.12977458559476918,0,10484,Critical
1,0.16759082073514758,0,10479,Medium
1,0.14400328421105701,0,10455,Healthy
1,0.15625278968641387,0,10455,Medium
1,0.11285698576054004,0,10442,Medium
1,0.12466563308089562,0,10439,Healthy
1,0.1609603700240771,0,10429,Low
1,0.1609603700240771,0,10429,Low
1,0.1609603700240771,0,10429,Low
1,0.17199659668566047,0,10429,Low
1,0.04118621011998158,0,10428,Critical
1,0.1088955741417571,0,10427,Low
1,0.19317941864556026,0,10425,Low
1,0.19086376286920637,0,10423,Medium
1,0.18271199560865192,0,10423,Medium
1,0.19065610500176272,0,10423,Medium
1,0.18364770211611164,0,10423,Medium
1,0.19141734862607385,0,10423,Medium
1,0.05958290025188118,0,10412,Critical
1,0.1828839391631138,0,10409,Medium
1,0.18568585003548077,0,10409,Healthy
1,0.18465126158622408,0,10409,Healthy
1,0.19554242260260302,0,10409,Low
1,0.19504470976498955,0,10409,Low
1,0.11391191194052924,0,10408,Low
1,0.12033911716437257,0,10407,Low
1,0.10581521935628002,0,10407,Low
1,0.10581521935628002,0,10407,Critical
1,0.0981066347672292,0,10407,Critical
1,0.0981066347672292,0,10407,Critical
1,0.08077194017382872,0,10403,Low
1,0.08496073751033506,0,10403,Critical
1,0.08077194017382872,0,10403,Low
1,0.08625679720384738,0,10403,Low
1,0.14672004075566814,0,10398,Medium
1,0.15220547579578592,0,10398,Medium
1,0.15242571672279948,0,10398,Medium
1,0.15220547579578592,0,10398,Medium
1,0.15205289932258603,0,10398,Medium
1,0.1579143294386881,0,10393,Critical
1,0.1728122160719367,0,10373,Critical
1,0.1330024567316242,0,10373,Critical
1,0.1289056335589276,0,10373,Critical
1,0.13471746922752104,0,10373,Critical
1,0.13977771625630797,0,10372,Low
1,0.15460084017757053,0,10371,Critical
1,0.09284911171795174,0,10370,Medium
1,0.015144774230381186,0,10368,Critical
1,0.11044384114150452,0,10368,Critical
1,0.10289456371592304,0,10368,Critical
1,0.14263636843552513,0,10368,Critical
1,0.129856460856292,0,10365,Healthy
1,0.13742198330273042,0,10365,Critical
1,0.02526619325062507,0,10363,Low
1,0.035395760439978274,0,10363,Low
1,0.02526619325062507,0,10363,Medium
1,0.15852518044249708,0,10361,Critical
1,0.158698829338617,0,10359,Low
1,0.17410026744386736,0,10351,Medium
-1,-0.0072925782029692465,1,10347,Low
1,0.0033312376024278167,0,10347,Low
-1,-0.005259922220982927,1,10347,Low
-1,-0.00551288326166377,1,10347,Low
1,0.1227124127985989,0,10340,Critical
1,0.16432948505190076,0,10337,Critical
1,0.14494519201932643,0,10334,Low
1,0.11461968547971857,0,10333,Critical
1,0.14765317420952645,0,10322,Medium
1,0.1775431268722697,0,10319,Critical
1,0.14099025752404953,0,10318,Critical
1,0.11966233348851829,0,10317,Critical
1,0.12156107316519044,0,10317,Critical
1,0.11938124135165151,0,10317,Critical
1,0.1601044298489177,0,10291,Medium
1,0.12466563308089562,0,10286,Medium
1,0.1067013318251096,0,10283,Medium
1,0.131339407956784,0,10279,Healthy
1,0.04322409410858119,0,10274,Critical
1,0.17671153072350865,0,10266,Low
1,0.17346862476558883,0,10266,Low
1,0.1767711434791867,0,10266,Low
1,0.1743966883019737,0,10266,Low
1,0.17739918151852252,0,10266,Low
1,0.1725996069405596,0,10263,Low
1,0.17278598979965798,0,10263,Low
1,0.17264064746995017,0,10263,Low
1,0.17916083899863705,0,10263,Low
1,0.13742198330273042,0,10261,Low
1,0.1667400230893457,0,10258,Low
1,0.18411178818096569,0,10251,Low
1,0.12923397232678302,0,10249,Low
1,0.12923397232678302,0,10249,Low
1,0.13415298373105933,0,10249,Critical
1,0.13473223040190546,0,10249,Low
1,0.18785757443530315,0,10246,Medium
1,0.1999595542083496,0,10246,Low
1,0.19963153885977308,0,10246,Low
1,0.1902552694248414,0,10246,Healthy
1,0.18880656512319605,0,10246,Healthy
1,0.07455722185522545,0,10243,Critical
1,0.15919143662891444,0,10236,Critical
1,0.16378467747475128,0,10235,Low
1,0.1532861587763089,0,10235,Critical
1,0.1402980169780167,0,10235,Critical
1,0.15316578629005628,0,10235,Low
1,0.1402980169780167,0,10235,Critical
1,0.12256490961667194,0,10226,Medium
1,0.12822055088690776,0,10226,Medium
1,0.12760124700511766,0,10226,Medium
1,0.12822055088690776,0,10226,Medium
1,0.12822055088690776,0,10226,Medium
1,0.054894430854959264,0,10222,Critical
1,0.14076613276135402,0,10213,Critical
1,0.14637981217028234,0,10213,Critical
1,0.12608283928289316,0,10211,Low
1,0.15104998336869474,0,10211,Critical
1,0.17622493800250372,0,10210,Critical
1,0.11948595234763759,0,10208,Healthy
1,0.12574835861836614,0,10208,Critical
1,0.12345558582149757,0,10207,Medium
1,0.13774965536335382,0,10207,Critical
-1,-0.0034858781213934487,1,10202,Critical
1,0.13379791773974598,0,10198,Critical
1,0.12594186082398207,0,10198,Critical
1,0.16846164051367246,0,10198,Critical
1,0.10495127252453595,0,10198,Critical
1,0.07556526292758697,0,10197,Low
1,0.06474655570031301,0,10197,Low
1,0.0648572067448594,0,10197,Medium
1,0.1303286017036855,0,10190,Low
1,0.0328906534591592,0,10186,Low
1,0.04256095610876642,0,10186,Low
1,0.03570012889221974,0,10186,Low
1,0.03443805183158799,0,10186,Low
1,0.17461943264957658,0,10185,Medium
1,0.08652907491578465,0,10183,Critical
1,0.15108339858562642,0,10180,Critical
1,0.13439153214970617,0,10177,Low
1,0.1442282556490993,0,10165,Medium
1,0.14322297321915578,0,10157,Critical
1,0.14117668101762793,0,10157,Critical
1,0.14322297321915578,0,10157,Critical
1,0.17528352784321433,0,10150,Critical
1,0.12231666698188493,0,10148,Critical
1,0.11618775390566966,0,10131,Medium
1,0.131339407956784,0,10126,Medium
1,0.1509564443800533,0,10120,Medium
1,0.08033703433630213,0,10114,Critical
1,0.11285698576054004,0,10107,Healthy
1,0.18634803606290679,0,10106,Low
1,0.1810596486977758,0,10106,Low
1,0.1863228968016245,0,10106,Low
1,0.18146925213817988,0,10106,Low
1,0.1870768981079704,0,10106,Low
1,0.12574835861836614,0,10103,Low
1,0.17766330131539482,0,10100,Low
1,0.17744130083723703,0,10100,Low
1,0.17766330131539482,0,10100,Low
1,0.18627006653254763,0,10100,Low
1,0.19534398408892645,0,10091,Low
-1,-0.03331972285805729,1,10090,Low
1,0.1690957190781216,0,10083,Low
1,0.17417797628394105,0,10083,Critical
1,0.17373527008924916,0,10083,Low
1,0.16925377176305723,0,10083,Low
1,0.18458117001377716,0,10082,Low
1,0.18406537939435424,0,10082,Low
1,0.16913202198024496,0,10082,Medium
1,0.1741492685528997,0,10082,Healthy
1,0.17232046165195125,0,10082,Healthy
1,0.16227007628481377,0,10079,Critical
1,0.07935822504717543,0,10076,Critical
1,0.1529257826722325,0,10075,Critical
1,0.13931625064823094,0,10075,Critical
1,0.16140786072614716,0,10075,Low
1,0.1529257826722325,0,10075,Low
1,0.13931625064823094,0,10075,Critical
1,0.14452122778735993,0,10060,Medium
1,0.14896729446613088,0,10060,Medium
1,0.14906991702154437,0,10060,Medium
1,0.14896729446613088,0,10060,Medium
1,0.14896729446613088,0,10060,Medium
1,0.1528174358128192,0,10056,Critical
1,0.14407914580262926,0,10053,Critical
1,0.1497394795898921,0,10053,Critical
1,0.15460758636364647,0,10051,Critical
1,0.1490622283055058,0,10047,Critical
1,0.018400741636955376,0,10045,Critical
1,0.11169361574875036,0,10042,Low
1,0.16198069581338137,0,10041,Medium
1,0.13972121261014653,0,10038,Critical
1,0.13060110334386826,0,10038,Healthy
1,0.17233642981739927,0,10038,Critical
1,0.14511528600551216,0,10035,Critical
1,0.13797511695184916,0,10035,Critical
1,0.18122522229857813,0,10035,Critical
1,0.13624038862292065,0,10035,Critical
1,0.03465817937215099,0,10022,Low
1,0.046138585973496626,0,10022,Low
1,0.03653416944181864,0,10022,Low
1,0.03515210035627159,0,10022,Low
1,0.17761790910708897,0,10020,Low
-1,-0.012873780111832711,1,10019,Low
-1,-0.004033996783933791,1,10019,Low
1,0.168695530583709,0,10019,Medium
-1,-0.012873780111832711,1,10019,Medium
1,0.1334677654156743,0,10017,Critical
1,0.1275664582747782,0,10014,Critical
1,0.1455577291526674,0,10011,Critical
1,0.15667464019088168,0,10005,Medium
1,0.15439278729682832,0,9991,Critical
1,0.15483035186465333,0,9991,Critical
1,0.1549806019433237,0,9991,Critical
1,0.17131343344890199,0,9987,Critical
1,0.13901009318701585,0,9979,Critical
1,0.16768178906998782,0,9974,Medium
1,0.11285698576054004,0,9954,Medium
1,0.0591247611070147,0,9951,Critical
1,0.032185341386895105,0,9948,Medium
1,0.1067013318251096,0,9947,Healthy
1,0.16028694448512554,0,9937,Low
1,0.1592348996696778,0,9937,Low
1,0.16028694448512554,0,9937,Low
1,0.1685178242026374,0,9937,Low
1,0.18936175701830443,0,9937,Low
1,0.18345397383335088,0,9937,Low
1,0.18891432149929593,0,9937,Low
1,0.18438544229086457,0,9937,Low
1,0.19042625916764622,0,9937,Low
1,0.13972121261014653,0,9934,Low
1,0.19980679683093738,0,9928,Low
1,0.02681913153246218,0,9926,Low
1,0.1829331491676286,0,9920,Low
1,0.1832395662394412,0,9920,Low
1,0.18745907282383972,0,9920,Critical
1,0.18683666335191534,0,9920,Low
1,0.1670787309180039,0,9918,Medium
1,0.18334666285722218,0,9918,Low
1,0.18317423343163974,0,9918,Low
1,0.1723164253683196,0,9918,Healthy
1,0.1703506793980365,0,9918,Healthy
1,0.16994637698343912,0,9912,Critical
1,0.17517324061858297,0,9912,Low
1,0.15216919952398716,0,9912,Critical
1,0.15216919952398716,0,9912,Critical
1,0.16662055076785903,0,9912,Critical
1,0.16662055076785903,0,9912,Low
1,0.053263991070894745,0,9904,Critical
1,0.14467134520529334,0,9896,Critical
1,0.1397454136964883,0,9894,Critical
1,0.1387491219255595,0,9890,Medium
1,0.14254014078212823,0,9890,Medium
1,0.1430102717157864,0,9890,Medium
1,0.14254014078212823,0,9890,Medium
1,0.14254014078212823,0,9890,Medium
1,0.13245166948530962,0,9890,Critical
1,0.13839041398447072,0,9890,Critical
1,0.14786845882824673,0,9890,Critical
1,0.04437356686030791,0,9881,Critical
1,0.13093216037278815,0,9879,Low
1,0.16486335923558293,0,9877,Medium
1,0.18235196075531063,0,9874,Critical
1,0.1384242958773576,0,9872,Critical
1,0.1311124332896219,0,9872,Healthy
1,0.17843062936059378,0,9869,Critical
1,0.14398451821373515,0,9869,Critical
1,0.1360346004070675,0,9869,Critical
1,0.1733988956208009,0,9868,Critical
1,0.0956231078257922,0,9866,Critical
1,0.03702952778229951,0,9856,Critical
1,0.05075113736060932,0,9856,Critical
1,0.037871492045495,0,9856,Critical
1,0.03749697494412485,0,9856,Critical
1,0.17353663085878968,0,9855,Medium
1,0.1236467049032679,0,9854,Low
1,0.13518882034164392,0,9854,Critical
1,0.0741765457647035,0,9846,Low
1,0.08370550519366693,0,9846,Low
1,0.0741765457647035,0,9846,Medium
1,0.09503434459489685,0,9845,Critical
1,0.11280712979717789,0,9830,Medium
1,0.13247330752370606,0,9819,Critical
1,0.13119739230352162,0,9819,Critical
1,0.13181920516528506,0,9819,Critical
1,0.13404494238575865,0,9816,Critical
1,0.15479225387758594,0,9811,Critical
1,0.18537478209412273,0,9808,Medium
1,0.1067013318251096,0,9794,Medium
1,0.09783895378663515,0,9784,Critical
1,0.1509564443800533,0,9784,Healthy
1,0.14314511423475063,0,9776,Low
1,0.1485049812958223,0,9776,Low
1,0.1463848584123908,0,9776,Low
1,0.13670899197824998,0,9776,Low
1,0.1485049812958223,0,9776,Low
1,0.17671681106386877,0,9774,Low
1,0.17671681106386877,0,9774,Low
1,0.17671681106386877,0,9774,Low
1,0.18242756351831668,0,9774,Low
1,0.08969340872455839,0,9771,Medium
1,0.1384242958773576,0,9768,Low
1,0.1840752158580914,0,9764,Low
1,0.16029331661069357,0,9759,Low
1,0.16029331661069357,0,9759,Low
1,0.16587066968548203,0,9759,Critical
1,0.1643331007087933,0,9759,Low
1,0.1737234793464777,0,9758,Healthy
1,0.17216971466231284,0,9758,Healthy
1,0.026194670012250065,0,9758,Low
1,0.16813883812711444,0,9758,Medium
1,0.18496122377335972,0,9758,Low
1,0.1850887542449447,0,9758,Low
1,0.16231830770454253,0,9751,Critical
1,0.170291692057232,0,9751,Low
1,0.14844357399974412,0,9751,Critical
1,0.16231830770454253,0,9751,Low
1,0.14844357399974412,0,9751,Critical
1,0.17683913105093768,0,9749,Critical
1,0.1103124471534333,0,9742,Critical
1,0.1429655498412702,0,9737,Critical
1,0.1281087544030559,0,9733,Critical
1,0.1340317817151745,0,9733,Critical
1,0.09332431682161896,0,9732,Critical
1,0.1800148031408813,0,9730,Critical
1,0.13775812972461382,0,9727,Medium
1,0.1406216515487187,0,9727,Medium
1,0.14149839223435284,0,9727,Medium
1,0.1406216515487187,0,9727,Medium
1,0.14091122823746993,0,9727,Medium
1,0.12189281779348321,0,9723,Low
-1,-0.0033722151518303933,1,9717,Critical
1,0.18033807601507335,0,9708,Critical
1,0.17245447921228801,0,9708,Medium
1,0.1494803213389979,0,9706,Critical
1,0.14086354605806944,0,9706,Critical
1,0.183606121104731,0,9706,Critical
1,0.176224689600463,0,9705,Critical
1,0.11289325218715962,0,9703,Healthy
1,0.1197930284346494,0,9703,Critical
1,0.1586869924966871,0,9700,Critical
1,0.16884300603245828,0,9695,Medium
1,0.15282554003699983,0,9694,Low
1,0.03802702901180277,0,9692,Critical
1,0.05140170818895884,0,9692,Critical
1,0.03876121435683266,0,9692,Critical
1,0.03802702901180277,0,9692,Critical
1,0.1273639356496204,0,9691,Critical
1,0.010809686296473164,0,9677,Low
1,0.019811536670296004,0,9677,Low
1,0.010809686296473164,0,9677,Medium
1,0.15827249741114013,0,9674,Critical
1,0.14035747838784562,0,9672,Medium
1,0.1284612709199614,0,9659,Critical
1,0.13360553390444746,0,9652,Critical
1,0.13360553390444746,0,9652,Critical
1,0.13246266445753085,0,9652,Critical
1,0.18611577347106883,0,9642,Medium
1,0.13372337120913208,0,9642,Critical
1,0.1509564443800533,0,9632,Medium
1,0.18682551115368257,0,9621,Critical
1,0.17244242493500744,0,9614,Low
1,0.17244242493500744,0,9614,Low
1,0.17244242493500744,0,9614,Low
1,0.18077606067058533,0,9614,Low
1,0.097481872524189,0,9613,Medium
1,0.032185341386895105,0,9612,Healthy
1,0.13208496016865018,0,9607,Low
1,0.13441625747079855,0,9607,Low
1,0.13368065476828733,0,9607,Low
1,0.1268846125807323,0,9607,Low
1,0.13441625747079855,0,9607,Low
1,0.02704033449998189,0,9602,Low
1,0.026761435058327177,0,9602,Low
-1,-0.003322989401180143,1,9602,Critical
1,0.027640746248659975,0,9602,Low
1,0.1831840934993884,0,9600,Low
1,0.1197930284346494,0,9598,Low
1,0.15644624453682854,0,9597,Medium
1,0.17221212554565368,0,9597,Low
1,0.1721918404132034,0,9597,Low
1,0.16179144753282593,0,9597,Healthy
1,0.16020580157939052,0,9597,Healthy
1,0.1433295339692549,0,9595,Critical
1,0.0040552385659542445,0,9592,Low
1,0.1686136289713357,0,9588,Critical
1,0.1796434186295316,0,9588,Low
1,0.15663401815120542,0,9588,Critical
1,0.1686136289713357,0,9588,Low
1,0.15663401815120542,0,9588,Critical
1,0.09418223620236127,0,9587,Critical
1,0.14569455103350937,0,9573,Critical
1,0.1439030104998656,0,9573,Critical
1,0.1500314160721537,0,9573,Critical
1,0.18113653913617922,0,9567,Critical
1,0.07369993114305778,0,9562,Critical
1,0.1364714534521249,0,9559,Low
1,0.03795777303233161,0,9555,Critical
1,0.08523950320633361,0,9555,Medium
1,0.08987536040041094,0,9555,Medium
1,0.09135139737285508,0,9555,Medium
1,0.08987536040041094,0,9555,Medium
1,0.08987536040041094,0,9555,Medium
1,0.13473028548491056,0,9546,Critical
1,0.12704736330594002,0,9546,Critical
1,0.1691141385911945,0,9546,Critical
1,0.18425363739076828,0,9545,Critical
1,0.10420229653508117,0,9544,Medium
1,0.11199709298959248,0,9544,Critical
1,0.1477090344642139,0,9543,Critical
1,0.15801855723288333,0,9538,Medium
1,0.16117109433587784,0,9536,Medium
1,0.18013024468984074,0,9536,Critical
1,0.0259344204907217,0,9526,Critical
1,0.03608744317514667,0,9526,Critical
1,0.026772499915053594,0,9526,Critical
1,0.026772499915053594,0,9526,Critical
1,0.14495584781569715,0,9525,Low
1,0.09762126584467207,0,9521,Critical
1,0.020868217405182854,0,9519,Critical
1,0.10080142760485555,0,9515,Medium
1,0.02178057943045153,0,9501,Low
1,0.03209209608985952,0,9501,Low
1,0.02178057943045153,0,9501,Medium
1,0.12735046397758631,0,9493,Critical
1,0.14688140621186585,0,9486,Critical
1,0.14687468775620305,0,9486,Critical
1,0.14785054791741198,0,9486,Critical
1,0.17493990245993474,0,9476,Medium
1,0.17944987842253296,0,9475,Critical
1,0.032185341386895105,0,9460,Medium
1,0.1804003195175018,0,9458,Critical
1,0.16068123558523112,0,9457,Low
1,0.1593054253191623,0,9457,Low
1,0.16012191703492173,0,9457,Low
1,0.16916881470917466,0,9457,Low
1,0.13271423969676882,0,9447,Low
1,0.13882028342103397,0,9447,Low
1,0.13758483972829272,0,9447,Low
1,0.1273984652698334,0,9447,Low
1,0.13882028342103397,0,9447,Low
1,0.17042194947795214,0,9445,Low
1,0.17042194947795214,0,9445,Low
1,0.17505388726087673,0,9445,Critical
1,0.1734249716985135,0,9445,Critical
1,0.18494639588259892,0,9440,Low
1,0.11199709298959248,0,9439,Low
1,0.1748494204899959,0,9437,Low
1,0.1748649264478978,0,9437,Low
1,0.15814473490970699,0,9437,Medium
1,0.16301024987498514,0,9437,Healthy
1,0.1618416240319258,0,9437,Healthy
1,0.051911642399336655,0,9435,Medium
1,0.08969340872455839,0,9435,Healthy
1,0.16167363899364512,0,9429,Critical
1,0.1669913442105211,0,9428,Critical
1,0.1779670230799868,0,9428,Low
1,0.15396823640673152,0,9428,Critical
1,0.1669913442105211,0,9428,Low
1,0.15396823640673152,0,9428,Critical
1,0.05859746087907197,0,9424,Low
1,0.15039232008175007,0,9420,Critical
1,0.15038537422426557,0,9413,Critical
1,0.1297330128875518,0,9410,Critical
1,0.13733169691633235,0,9410,Critical
1,0.1546934266660337,0,9394,Critical
1,0.040190510536509017,0,9392,Critical
1,0.10190538283810535,0,9391,Medium
1,0.10594608876089445,0,9391,Medium
1,0.10594608876089445,0,9391,Medium
1,0.10594608876089445,0,9391,Medium
1,0.10594608876089445,0,9391,Medium
1,0.053063893576905774,0,9390,Critical
1,0.10948079997211008,0,9387,Low
1,0.12365221384200781,0,9386,Critical
1,0.17438316425131156,0,9385,Critical
1,0.1526492235011322,0,9381,Medium
1,0.06682535841322262,0,9381,Low
1,0.17952608721533458,0,9379,Critical
1,0.14234755716053032,0,9379,Critical
1,0.13806697422085046,0,9379,Critical
1,0.12685316268683505,0,9378,Medium
1,0.1361909194580076,0,9378,Critical
1,0.13498403761439792,0,9368,Low
1,0.17007804965401407,0,9364,Critical
1,0.13750707517150113,0,9359,Critical
1,0.1553313597878082,0,9358,Medium
-1,-0.0003568686013932787,1,9352,Critical
1,0.011846625648389453,0,9352,Critical
1,0.0014025890770743565,0,9352,Critical
1,0.0014025890770743565,0,9352,Critical
1,0.14335417789525562,0,9350,Critical
1,0.0930757996637041,0,9332,Low
1,0.10218350411225674,0,9332,Low
1,0.0930757996637041,0,9332,Medium
1,0.12223580895710423,0,9331,Critical
1,0.10837676606045249,0,9329,Critical
1,0.10708065199580025,0,9329,Critical
1,0.10761642788053805,0,9329,Critical
1,0.1763870040245324,0,9313,Medium
1,0.17645992489993828,0,9306,Critical
1,0.16536560032661762,0,9298,Critical
1,0.146300640634086,0,9290,Low
1,0.146300640634086,0,9290,Low
1,0.146300640634086,0,9290,Low
1,0.14892639651515382,0,9290,Low
1,0.13697195536645912,0,9287,Low
1,0.14321878223967982,0,9287,Low
1,0.14064520911464723,0,9287,Low
1,0.13083949172854187,0,9287,Low
1,0.14328306280788478,0,9287,Low
1,0.08969340872455839,0,9282,Medium
1,0.17730092898824523,0,9279,Low
1,0.18314472797000625,0,9279,Critical
1,0.0880891344646143,0,9279,Medium
1,0.10250705993581777,0,9279,Low
1,0.17187374616348583,0,9279,Low
1,0.10333386240150022,0,9279,Low
1,0.09333584441107234,0,9279,Healthy
1,0.09150213421609737,0,9279,Healthy
1,0.1776361242653171,0,9279,Low
1,0.18213986895502648,0,9279,Critical
1,0.1361909194580076,0,9274,Low
1,0.17081124879394116,0,9268,Low
1,0.1616779398576722,0,9268,Low
1,0.1616779398576722,0,9268,Critical
1,0.14758601843792957,0,9268,Critical
1,0.14758601843792957,0,9268,Critical
1,0.02243844559707464,0,9266,Healthy
1,0.02243844559707464,0,9266,Medium
1,0.1736845691446457,0,9266,Critical
1,0.047021788791052344,0,9262,Low
1,0.104159295986753,0,9259,Critical
1,0.10984474727257065,0,9259,Critical
1,0.13495088189377702,0,9256,Critical
1,0.1519101352994502,0,9253,Critical
1,0.16301486078770216,0,9234,Critical
1,0.04305515393183579,0,9226,Critical
1,0.14486374762706494,0,9224,Medium
1,0.05156409402599149,0,9224,Critical
1,0.10030822660911165,0,9223,Low
1,0.15116000079217257,0,9220,Critical
1,0.18272339916218278,0,9219,Critical
1,0.06975586332751965,0,9218,Low
1,0.1474157954663099,0,9216,Critical
1,0.1427188331505157,0,9216,Critical
1,0.1864645192742661,0,9216,Critical
1,0.07372612649934951,0,9216,Medium
1,0.07763049591918364,0,9216,Medium
1,0.07834562281509816,0,9216,Medium
1,0.07763049591918364,0,9216,Medium
1,0.07763049591918364,0,9216,Medium
1,0.1346708989413372,0,9215,Medium
1,0.1418991713298074,0,9215,Critical
1,0.0744529488525918,0,9209,Critical
1,0.12712198447789397,0,9205,Critical
1,0.12689529315774917,0,9204,Low
1,0.012476455853013158,0,9196,Critical
1,0.15104136924473377,0,9195,Low
1,0.0032835118296233867,0,9186,Critical
1,0.013283378010636948,0,9186,Critical
1,0.005282587347821943,0,9186,Critical
1,0.004180284818856017,0,9186,Critical
1,0.15954492408109977,0,9175,Critical
1,0.1504038828417792,0,9162,Critical
1,0.15831314134885105,0,9162,Critical
1,0.1504038828417792,0,9162,Critical
-1,-0.00795235917462589,1,9160,Low
1,8.650895041251161e-05,0,9160,Low
-1,-0.00795235917462589,1,9160,Medium
1,0.19335449114313252,0,9146,Medium
1,0.17127413291232507,0,9143,Critical
1,0.1486948446154207,0,9133,Low
1,0.1486948446154207,0,9133,Low
1,0.1486948446154207,0,9133,Low
1,0.15678773028871723,0,9133,Low
1,0.17405912186066563,0,9132,Critical
1,0.097481872524189,0,9125,Medium
1,0.14116849199004444,0,9124,Low
1,0.14518617884509954,0,9124,Low
1,0.14434502567441243,0,9124,Low
1,0.1363194643197274,0,9124,Low
1,0.14527869048579845,0,9124,Low
-1,-0.020606181927848466,1,9121,Medium
-1,-0.0067603668647781,1,9121,Low
-1,-0.006490065118302413,1,9121,Low
-1,-0.015868666534299747,1,9121,Healthy
-1,-0.017356636759381927,1,9121,Healthy
-1,-0.005024770788569999,1,9121,Low
1,0.17813657325563775,0,9119,Low
1,0.17813657325563775,0,9119,Low
1,0.18176308714892853,0,9119,Critical
1,0.17965945459780985,0,9119,Critical
1,0.1418991713298074,0,9111,Low
1,0.18064996970713776,0,9108,Low
1,0.17031300384123088,0,9108,Critical
1,0.15727836938241446,0,9108,Critical
1,0.17031300384123088,0,9108,Low
1,0.15727836938241446,0,9108,Critical
1,0.15237992866568484,0,9103,Critical
1,0.10425979098525973,0,9100,Healthy
1,0.10425979098525973,0,9100,Medium
1,0.14475663869993005,0,9099,Critical
1,0.15108405513586698,0,9099,Critical
1,0.14988523282267557,0,9093,Critical
1,0.047322896929057445,0,9092,Low
